>>> Chat History with another_cleanpan::
2025-08-16 07:42:22 UTC prinsz.dom: “I hate something... something about myself. But if I’m still clinging onto it, it might mean I have nothing else.”
2025-08-16 07:37:37 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7534346663163350293/
2025-08-16 07:33:25 UTC lsnjsmn._13: so, u still love me? awe
2025-08-16 02:17:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7056674152073284891/
2025-08-16 02:11:53 UTC prinsz.dom: https://www.tiktokv.com/share/video/7538316982672755973/
2025-08-15 17:18:28 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7525407884365155591/
2025-08-15 14:51:25 UTC lsnjsmn._13: I think, blue is your fav song sometimes 
2025-08-15 14:51:25 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7466781327665270034/
2025-08-15 12:00:47 UTC lsnjsmn._13: imissya haha
2025-08-15 03:59:05 UTC prinsz.dom: https://www.tiktokv.com/share/video/7132466329394613530/
2025-08-14 16:05:40 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7537740856892132626/
2025-08-14 09:59:28 UTC prinsz.dom: https://www.tiktokv.com/share/video/7537407350299168018/
2025-08-13 16:30:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7499272238185729287/
2025-08-13 16:29:02 UTC lsnjsmn._13: slr, tysm skyyyy!
2025-08-13 10:02:02 UTC prinsz.dom: https://www.tiktokv.com/share/video/7491726502153719062/
2025-08-13 09:59:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7512754089621507371/
2025-08-12 16:22:37 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7537633312836242696/
2025-08-12 08:06:51 UTC prinsz.dom: https://www.tiktokv.com/share/video/7523059354208193848/
2025-08-12 01:14:56 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7530510588363934984/
2025-08-10 21:55:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7522206947236449558/
2025-08-10 21:19:44 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7485294133519650054/
2025-08-10 03:50:03 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7494892971612065030/
2025-08-10 02:03:13 UTC prinsz.dom: https://www.tiktokv.com/share/video/7531129835121429766/
2025-08-09 05:37:08 UTC prinsz.dom: https://www.tiktokv.com/share/video/7516538223896710406/
2025-08-09 03:46:23 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7536261650404445445/
2025-08-08 08:06:17 UTC prinsz.dom: 四月は君の嘘
2025-08-08 08:01:42 UTC prinsz.dom: https://www.tiktokv.com/share/video/7523273442175765782/
2025-08-07 01:12:46 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7535438544475557128/
2025-08-05 05:43:27 UTC prinsz.dom: https://www.tiktokv.com/share/video/7532444117482081558/
2025-08-04 21:05:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7510813122383351058/
2025-08-03 22:34:10 UTC prinsz.dom: https://www.tiktokv.com/share/video/7527423703408250118/
2025-08-03 01:42:15 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7534107984264203527/
2025-08-02 08:13:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7533685806272138518/
2025-08-02 07:27:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7522176712705199381/
2025-08-01 16:06:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7520968831834115349/
2025-08-01 16:04:05 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7532914941091794194/
2025-08-01 09:21:18 UTC prinsz.dom: https://www.tiktokv.com/share/video/7271452880270347521/
2025-07-31 16:17:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7511785096215563551/
2025-07-31 11:22:02 UTC prinsz.dom: https://www.tiktokv.com/share/video/7518153551030340895/
2025-07-31 01:06:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7532903044975987976/
2025-07-30 15:15:33 UTC lsnjsmn._13: wrong send sorry, i was just gonna  repost it but suddenly, i sent it to u. (can't delete)
2025-07-30 15:14:49 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7532852256622857480/
2025-07-30 09:11:32 UTC prinsz.dom: https://www.tiktokv.com/share/video/7517239944088227094/
2025-07-30 01:17:22 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7532305252062907656/
2025-07-29 08:41:28 UTC prinsz.dom: https://www.tiktokv.com/share/video/7531445620838599992/
2025-07-29 00:53:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7510240540106001671/
2025-07-28 08:47:53 UTC prinsz.dom: https://www.tiktokv.com/share/video/7466863493338156310/
2025-07-27 23:42:06 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7497608953543642375/
2025-07-27 10:44:54 UTC prinsz.dom: https://www.tiktokv.com/share/video/7486214977091570975/
2025-07-27 03:10:12 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521919921987669266/
2025-07-26 11:51:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7526027194661948692/
2025-07-26 03:43:03 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7529934655353539848/
2025-07-25 06:27:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7522243755223616774/
2025-07-25 05:24:35 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7529828841397767432/
2025-07-24 05:27:02 UTC prinsz.dom: https://www.tiktokv.com/share/video/7530335711820565765/
2025-07-24 04:18:19 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7518917173885078792/
2025-07-23 05:57:39 UTC prinsz.dom: https://www.tiktokv.com/share/video/7510530974183197959/
2025-07-23 04:14:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7525585423020592392/
2025-07-22 06:04:06 UTC prinsz.dom: https://www.tiktokv.com/share/video/7184825866357067014/
2025-07-22 06:01:59 UTC prinsz.dom: https://www.tiktokv.com/share/video/7528840356981378327/
2025-07-22 04:35:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7529174953011334407/
2025-07-22 04:35:03 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7529174953011334407/
2025-07-21 04:20:53 UTC prinsz.dom: https://www.tiktokv.com/share/video/7522472059042106646/
2025-07-21 04:20:24 UTC prinsz.dom: https://www.tiktokv.com/share/video/7355086404604464401/
2025-07-20 16:05:30 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7518917628409302290/
2025-07-20 08:58:09 UTC prinsz.dom: https://www.tiktokv.com/share/video/7341185270651407622/
2025-07-20 06:19:44 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7528583536983510290/
2025-07-19 06:45:13 UTC prinsz.dom: https://www.tiktokv.com/share/video/7410013331106401537/
2025-07-18 16:12:31 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7528090530689944839/
2025-07-18 00:44:13 UTC prinsz.dom: https://www.tiktokv.com/share/video/7518143489499024646/
2025-07-18 00:43:45 UTC prinsz.dom: https://www.tiktokv.com/share/video/7512481060542844183/
2025-07-17 16:15:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7526924543231806728/
2025-07-17 08:58:00 UTC prinsz.dom: https://www.tiktokv.com/share/video/7509551188568837381/
2025-07-17 08:37:27 UTC prinsz.dom: https://www.tiktokv.com/share/video/7500296715329654038/
2025-07-16 16:11:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7479782743258254599/
2025-07-16 09:37:47 UTC prinsz.dom: https://www.tiktokv.com/share/video/7524744872801160470/
2025-07-15 16:18:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7526348345317559560/
2025-07-15 10:16:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7370788158948117766/
2025-07-15 01:00:45 UTC lsnjsmn._13: awe
2025-07-14 09:11:41 UTC prinsz.dom: https://www.tiktokv.com/share/video/7327108210404494598/
2025-07-13 16:06:44 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7502414850526612743/
2025-07-13 05:04:37 UTC prinsz.dom: https://www.tiktokv.com/share/video/7438881577771257118/
2025-07-12 16:05:04 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521339632731065618/
2025-07-12 13:44:32 UTC lsnjsmn._13: you okay?
2025-07-12 13:44:12 UTC prinsz.dom: https://www.tiktokv.com/share/video/7209126325062257926/
2025-07-12 13:22:03 UTC prinsz.dom: https://www.tiktokv.com/share/video/7382289562908904709/
2025-07-12 02:51:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7484761783912123666/
2025-07-11 10:27:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7137388149235322155/
2025-07-11 00:35:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7517275662185467144/
2025-07-09 22:53:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7097289397254622510/
2025-07-09 16:03:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7503446875228441863/
2025-07-09 07:42:50 UTC prinsz.dom: https://www.tiktokv.com/share/video/7370256764412923143/
2025-07-09 07:06:34 UTC lsnjsmn._13: STREAK SAVERRRR
2025-07-09 07:06:34 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7520840385871056146/
2025-07-08 09:39:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7370256764412923143/
2025-07-07 16:35:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7523760856715250951/
2025-07-07 12:54:25 UTC lsnjsmn._13: STREAK SAVER 
2025-07-07 12:54:24 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521020021313768722/
2025-07-07 04:53:50 UTC prinsz.dom: https://www.tiktokv.com/share/video/7522191551875861767/
2025-07-05 23:50:38 UTC prinsz.dom: https://www.tiktokv.com/share/video/7310611559120686344/
2025-07-04 17:10:45 UTC prinsz.dom: https://www.tiktokv.com/share/video/7284951072760810784/
2025-07-04 16:25:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7462965153991085319/
2025-07-04 03:26:22 UTC prinsz.dom: https://www.tiktokv.com/share/video/7491398957529091345/
2025-07-03 16:10:34 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521340092338769159/
2025-07-03 16:10:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521981257861958919/
2025-07-03 16:08:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7515583113624440071/
2025-07-03 01:29:38 UTC prinsz.dom: https://www.tiktokv.com/share/video/7512618742132509974/
2025-07-03 01:04:56 UTC prinsz.dom: https://www.tiktokv.com/share/video/7501424706994588950/
2025-07-03 00:53:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7520417032916012301/
2025-07-02 08:35:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7260983544107846918/
2025-07-02 01:19:36 UTC lsnjsmn._13: streak saver :)
2025-07-02 01:19:36 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521675344923888917/
2025-07-01 10:56:09 UTC prinsz.dom: https://www.tiktokv.com/share/video/7311322895370784001/
2025-07-01 00:49:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521771757057903892/
2025-06-30 10:55:36 UTC prinsz.dom: https://www.tiktokv.com/share/video/7319704455425953067/
2025-06-30 03:58:09 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7521403028465798407/
2025-06-29 01:11:01 UTC prinsz.dom: https://www.tiktokv.com/share/video/7169108036374613275/
2025-06-28 16:09:48 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7511551048184646920/
2025-06-28 09:20:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7375008873507228934/
2025-06-27 16:23:50 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7517814776433577223/
2025-06-26 21:11:33 UTC prinsz.dom: https://www.tiktokv.com/share/video/7468341781021805870/
2025-06-26 14:16:59 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7519145720771857671/
2025-06-26 08:41:16 UTC prinsz.dom: https://www.tiktokv.com/share/video/6961345601216793858/
2025-06-26 01:07:29 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7519565017436392760/
2025-06-25 08:35:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7382179926926953733/
2025-06-25 00:38:41 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7517749323426319671/
2025-06-25 00:37:32 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7514225089437650184/
2025-06-25 00:36:36 UTC lsnjsmn._13: yay
2025-06-24 08:45:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7190979289003691290/
2025-06-23 23:33:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7488997601090604295/
2025-06-23 09:57:41 UTC lsnjsmn._13: the song..
2025-06-23 08:29:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7191040931393539354/
2025-06-23 03:26:56 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7517134900474973454/
2025-06-22 12:14:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7498603783727942919/
2025-06-22 12:05:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7502884809253981471/
2025-06-22 12:00:22 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7486957487271316767/
2025-06-22 11:56:20 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7518263551929191687/
2025-06-22 11:56:20 UTC lsnjsmn._13: :)
2025-06-22 05:12:21 UTC prinsz.dom: https://www.tiktokv.com/share/video/7342564191863115014/
2025-06-21 23:55:32 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7509660120226434350/
2025-06-21 23:55:07 UTC lsnjsmn._13: streak 
2025-06-21 23:55:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7470570646636924167/
2025-06-21 12:34:34 UTC lsnjsmn._13: this is only for the streak huhhh, did you eat naaa??
2025-06-21 12:33:57 UTC lsnjsmn._13: helloooo
2025-03-11 21:24:20 UTC prinsz.dom: goodmorning tsukii
2025-03-11 21:24:17 UTC prinsz.dom: goodmorning jo!!
2025-03-11 20:07:23 UTC lsnjsmn._13: goodmorninggg tsukii
2025-03-11 20:07:16 UTC lsnjsmn._13: hii, goodmorninggg
2025-03-11 13:14:26 UTC lsnjsmn._13: yesss, ikaw po?
2025-03-11 12:41:39 UTC prinsz.dom: hallo! kumain kna po?
2025-03-11 05:21:03 UTC prinsz.dom: slr
2025-03-11 05:21:01 UTC prinsz.dom: good to know po!
2025-03-11 05:20:55 UTC prinsz.dom: yes tapos na din po !
2025-03-11 05:10:03 UTC lsnjsmn._13: ikaw?
2025-03-11 05:09:59 UTC lsnjsmn._13: yess
2025-03-11 04:29:56 UTC prinsz.dom: hello kumain kna po?
2025-03-11 01:08:06 UTC lsnjsmn._13: goodmorninggg tsukii
2025-03-11 01:08:03 UTC lsnjsmn._13: goodmorninggg
2025-03-10 23:17:15 UTC prinsz.dom: goodmorning Tsukii
2025-03-10 23:17:11 UTC prinsz.dom: GOODMORNING JO!!
2025-03-10 12:50:01 UTC prinsz.dom: goodnight Tsukii!
2025-03-10 12:49:55 UTC lsnjsmn._13: sweetdreamss
2025-03-10 12:49:51 UTC lsnjsmn._13: sleepwell and sleeptight pooo
2025-03-10 12:49:43 UTC prinsz.dom: goodnight Jo!! sweet dreams! sleep tight!! sleep well!!
2025-03-10 12:49:43 UTC lsnjsmn._13: goodnighttt
2025-03-10 12:49:38 UTC lsnjsmn._13: omkiii
2025-03-10 12:49:20 UTC prinsz.dom: hi Jo! matutulog na po ako
2025-03-10 12:34:17 UTC lsnjsmn._13: good to knowww
2025-03-10 12:32:19 UTC prinsz.dom: yes tapos na din po ako!
2025-03-10 12:32:11 UTC prinsz.dom: good to know po!
2025-03-10 12:31:33 UTC lsnjsmn._13: yesss, ikaw?
2025-03-10 11:54:36 UTC prinsz.dom: https://www.tiktokv.com/share/video/7477058834310122782/
2025-03-10 11:50:57 UTC prinsz.dom: hello Jo! kumain kna po?
2025-03-10 11:11:13 UTC lsnjsmn._13: nooo, it's okayyyy
2025-03-10 11:01:04 UTC prinsz.dom: https://www.tiktokv.com/share/video/7460637340340423958/
2025-03-10 07:50:21 UTC prinsz.dom: https://www.tiktokv.com/share/video/7472838233668209963/
2025-03-10 07:35:18 UTC prinsz.dom: slr, nakatulog po ako e 😅
2025-03-10 07:34:49 UTC prinsz.dom: yes tapos na rin po ako!
2025-03-10 07:34:40 UTC prinsz.dom: good to know!
2025-03-10 05:54:34 UTC lsnjsmn._13: hbuuuu??
2025-03-10 05:54:26 UTC lsnjsmn._13: yessss
2025-03-10 05:54:17 UTC lsnjsmn._13: hii
2025-03-10 04:55:23 UTC prinsz.dom: kumain kna po?
2025-03-10 04:54:29 UTC prinsz.dom: hello Jo!! kakauwi ko lang po!
2025-03-09 20:26:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7474073499464731912/
2025-03-09 20:09:18 UTC prinsz.dom: goodmorning Tsukii
2025-03-09 20:09:14 UTC prinsz.dom: GOODMORNING JO!!
2025-03-09 12:18:32 UTC prinsz.dom: love you!!
2025-03-09 12:18:25 UTC prinsz.dom: see you tomorrow!!
2025-03-09 12:18:20 UTC prinsz.dom: goodnight Tsukii
2025-03-09 12:18:16 UTC prinsz.dom: GOODNIGHT JO SWEET DREAMS!! SLEEP TIGHT SLEEP WELL!! 💗
2025-03-09 12:17:55 UTC prinsz.dom: hello matutulog na po ako
2025-03-09 11:49:23 UTC prinsz.dom: hello Jo! kumain na po ba ikaw?
2025-03-09 10:26:09 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478666494918839570/
2025-03-09 07:24:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478737555668618551/
2025-03-09 07:04:19 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479567769139236118/
2025-03-09 07:01:32 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479425929190640914/
2025-03-09 06:57:37 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479689418308078890/
2025-03-09 06:54:32 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479501416252427542/
2025-03-09 06:54:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479624506386959658/
2025-03-09 06:50:09 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479348830064872750/
2025-03-09 06:37:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7479273220902767915/
2025-03-09 00:53:08 UTC prinsz.dom: https://www.tiktokv.com/share/video/7469441237632814354/
2025-03-08 21:09:23 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464141039255833876/
2025-03-08 14:39:46 UTC prinsz.dom: goodnight Tsukii
2025-03-08 14:39:38 UTC prinsz.dom: goodnight Jo! sweet dreams, sleep tight, sleep well ml!! ❤️
2025-03-08 05:06:28 UTC prinsz.dom: hello Jo kumain kna po ba?
2025-03-08 04:16:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7478258512603254034/
2025-03-08 00:34:46 UTC prinsz.dom: goodmorning Tsukii
2025-03-08 00:34:41 UTC prinsz.dom: GOODMORNING JO!!
2025-03-07 13:33:24 UTC prinsz.dom: goodnight Tsukii
2025-03-07 13:33:19 UTC prinsz.dom: goodnight Jo!! sweet dreams!! sleep tight!! sleep well!! 💗
2025-03-07 13:32:55 UTC prinsz.dom: hello Jo matutulog na po ako...
2025-03-07 12:39:23 UTC prinsz.dom: hello Jo! kumain kna po ba?
2025-03-07 12:06:51 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478933775683013896/
2025-03-07 11:05:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478911320016932139/
2025-03-07 11:03:05 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478699594654797102/
2025-03-07 09:50:25 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478407702717222190/
2025-03-07 08:05:33 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478761953742179592/
2025-03-07 07:57:52 UTC prinsz.dom: https://www.tiktokv.com/share/video/7468851262327475474/
2025-03-07 07:54:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478665410372521234/
2025-03-07 07:54:40 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478673220640509206/
2025-03-07 07:51:38 UTC prinsz.dom: https://www.tiktokv.com/share/video/7478503144876428590/
2025-03-07 07:42:26 UTC prinsz.dom: hello kakauwi ko lang po!
2025-03-06 21:16:52 UTC prinsz.dom: goodmorning Tsukii
2025-03-06 21:16:42 UTC prinsz.dom: GOODMORNING JO!!
2025-03-06 20:24:20 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7380335721757838608/
2025-03-06 12:36:39 UTC prinsz.dom: hi Jo! kumain kna po?
2025-03-05 19:45:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465181156070247688/
